history:UCC_Compressor_Data/Module Seconds_DRYER
26-Aug-15 12:00 AM BST  to  26-Aug-15 11:59 PM BST

Timestamp,Trend Flags,Status,Value (s)
"26-Aug-15 12:52:40 PM BST","{ }","{ok}","265869664.0 s"
"26-Aug-15 12:52:50 PM BST","{ }","{ok}","265869680.0 s"
"26-Aug-15 12:53:00 PM BST","{ }","{ok}","265869680.0 s"
"26-Aug-15 12:53:10 PM BST","{ }","{ok}","265869696.0 s"
"26-Aug-15 12:53:20 PM BST","{ }","{ok}","265869712.0 s"
"26-Aug-15 12:53:30 PM BST","{ }","{ok}","265869712.0 s"
"26-Aug-15 12:53:40 PM BST","{ }","{ok}","265869728.0 s"
"26-Aug-15 12:53:50 PM BST","{ }","{ok}","265869728.0 s"
"26-Aug-15 12:54:00 PM BST","{ }","{ok}","265869744.0 s"
"26-Aug-15 12:54:10 PM BST","{ }","{ok}","265869760.0 s"
"26-Aug-15 12:54:20 PM BST","{ }","{ok}","265869760.0 s"
"26-Aug-15 12:54:30 PM BST","{ }","{ok}","265869776.0 s"
"26-Aug-15 12:54:40 PM BST","{ }","{ok}","265869792.0 s"
"26-Aug-15 12:54:50 PM BST","{ }","{ok}","265869792.0 s"
"26-Aug-15 12:55:00 PM BST","{ }","{ok}","265869808.0 s"
"26-Aug-15 12:55:10 PM BST","{ }","{ok}","265869808.0 s"
"26-Aug-15 12:55:20 PM BST","{ }","{ok}","265869824.0 s"
"26-Aug-15 12:55:30 PM BST","{ }","{ok}","265869840.0 s"
"26-Aug-15 12:55:40 PM BST","{ }","{ok}","265869840.0 s"
"26-Aug-15 12:55:50 PM BST","{ }","{ok}","265869856.0 s"
"26-Aug-15 12:56:00 PM BST","{ }","{ok}","265869872.0 s"
"26-Aug-15 12:56:10 PM BST","{ }","{ok}","265869872.0 s"
"26-Aug-15 12:56:20 PM BST","{ }","{ok}","265869888.0 s"
"26-Aug-15 12:56:30 PM BST","{ }","{ok}","265869888.0 s"
"26-Aug-15 12:56:40 PM BST","{ }","{ok}","265869904.0 s"
"26-Aug-15 12:56:50 PM BST","{ }","{ok}","265869920.0 s"
"26-Aug-15 12:57:00 PM BST","{ }","{ok}","265869920.0 s"
"26-Aug-15 12:57:10 PM BST","{ }","{ok}","265869936.0 s"
"26-Aug-15 12:57:20 PM BST","{ }","{ok}","265869952.0 s"
"26-Aug-15 12:57:30 PM BST","{ }","{ok}","265869952.0 s"
"26-Aug-15 12:57:40 PM BST","{ }","{ok}","265869968.0 s"
"26-Aug-15 12:57:50 PM BST","{ }","{ok}","265869984.0 s"
"26-Aug-15 12:58:00 PM BST","{ }","{ok}","265869984.0 s"
"26-Aug-15 12:58:10 PM BST","{ }","{ok}","265870000.0 s"
"26-Aug-15 12:58:20 PM BST","{ }","{ok}","265870000.0 s"
