history:UCC_Compressor_Data/Dryer Inlet Temperature_DRYER
01-Jan-15 12:00 AM GMT  to  26-Aug-15 2:44 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"26-Aug-15 12:58:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:58:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:58:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:58:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:59:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:59:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:59:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:59:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:59:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:59:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:00:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:00:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:00:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:00:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:00:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:00:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 1:01:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:01:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:01:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 1:01:30 PM BST","{ }","{ok}","20.4 °C"
