"Timest";"Element2OutletTemp";"Element2InletTemp";"Element 1 OutletTemp";"IntercoolerPressure";"ConverterCabTemp";"Oil Pressure";"Outlet Pressure";"Accumulated Volume";"Module Seconds";"Motor Starts";"Running Seconds";"VSD_1_20";"VSD_20_40";"VSD_40_60";"VSD_60_80";"VSD_80_100";"Inlet Dryer Temperature";"DryerVesselAPressure";"Dryer Vessel Bpressure";"I1";"I2";"I3";"KW";"KVA";"KVAR";"PF";"AV_VOLTS";"In";"V1";"V2";"V3";"Hz";"Delta Accumulated Volume";"Delta Module Seconds";"Delta Motor Starts";"Delta Running Seconds";"Delta VSD_1_20";"Delta VSD_20_40";"Delta VSD_40_60";"Delta VSD_60_80";"Delta VSD_80_100"
1.44059003E12;68.7;21.0;126.0;-100.0;29.3;3112.0;7173.0;3508000.0;3.05441344E8;556358.0;1.31929184E8;3006800.0;1.28655856E8;258725.0;7912.0;0.0;20.4;7194.0;7173.0;18.6;14.9;17.9;8.06;12.16;9.11;0.66;409.63;5.1;235.8;235.0;238.7;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059004E12;67.5;21.0;124.7;-85.0;28.7;3120.0;7090.0;3508000.0;3.05441376E8;556358.0;1.319292E8;3006800.0;1.28655864E8;258725.0;7912.0;0.0;20.4;7132.0;7132.0;18.3;15.0;18.4;8.09;12.23;9.17;0.66;409.63;5.0;235.9;235.0;238.6;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059005E12;66.8;21.0;124.0;-85.0;28.7;3112.0;7028.0;3508000.0;3.05441376E8;556358.0;1.31929208E8;3006800.0;1.28655872E8;258725.0;7912.0;0.0;20.4;7070.0;7070.0;18.2;14.3;20.5;8.17;12.55;9.52;0.65;409.63;5.8;236.1;234.9;238.5;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059006E12;66.2;21.0;123.4;2534.0;28.7;3127.0;7028.0;3508000.0;3.05441376E8;556358.0;1.31929216E8;3006800.0;1.2865588E8;258725.0;7912.0;0.0;19.8;7028.0;7007.0;39.6;37.0;42.9;20.24;28.22;19.67;0.72;408.94;5.7;235.7;234.6;238.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059007E12;77.0;22.9;127.2;2534.0;28.7;3127.0;7132.0;3508000.0;3.05441408E8;556358.0;1.31929232E8;3006800.0;1.28655888E8;258725.0;7912.0;0.0;20.4;7215.0;7215.0;41.6;38.8;41.0;20.73;28.68;19.82;0.72;409.17;5.8;235.7;234.8;238.2;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059008E12;97.3;21.7;136.8;2578.0;28.7;2951.0;7360.0;3508000.0;3.05441408E8;556358.0;1.3192924E8;3006800.0;1.28655904E8;258725.0;7912.0;0.0;20.4;7422.0;7401.0;41.3;39.0;42.0;20.87;28.91;20.0;0.72;409.34;5.2;235.9;234.9;238.2;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059009E12;108.2;21.7;139.9;90.0;28.7;17.0;7526.0;3508000.0;3.05441408E8;556358.0;1.31929248E8;3006800.0;1.28655912E8;258725.0;7912.0;0.0;20.4;7546.0;7526.0;19.0;15.0;19.7;8.42;12.72;9.54;0.66;410.15;4.9;236.3;235.2;238.9;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405901E12;95.4;19.8;144.4;-85.0;28.7;24.0;7443.0;3508000.0;3.0544144E8;556358.0;1.31929256E8;3006800.0;1.2865592E8;258725.0;7912.0;0.0;20.4;7484.0;7463.0;18.4;14.3;19.8;8.11;12.44;9.43;0.65;410.03;5.3;236.2;235.1;238.9;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059011E12;80.8;21.0;138.7;-85.0;28.7;24.0;7380.0;3508000.0;3.0544144E8;556358.0;1.31929264E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7401.0;7380.0;13.4;10.8;13.7;5.9;8.98;6.77;0.66;410.15;2.9;236.3;235.1;239.0;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059012E12;73.8;21.0;131.7;2.0;28.7;24.0;7318.0;3508000.0;3.0544144E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7339.0;7318.0;3.1;3.1;2.8;1.81;2.13;1.13;0.85;410.78;1.0;236.4;235.6;239.5;49.9;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0
1.44059013E12;71.9;21.0;124.7;-56.0;28.7;24.0;7235.0;3508000.0;3.05441472E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7277.0;7277.0;1.7;1.7;1.6;1.2;1.19;0.0;1.0;410.67;1.2;236.2;235.7;239.4;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059014E12;70.6;21.0;120.9;-56.0;28.7;24.0;7215.0;3508000.0;3.05441472E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7215.0;7215.0;1.7;1.7;1.6;1.18;1.18;0.11;1.0;410.55;1.2;236.5;235.4;239.2;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059015E12;70.0;21.0;117.1;-56.0;28.7;17.0;7152.0;3508000.0;3.05441472E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7173.0;7152.0;1.7;1.8;1.6;1.19;1.21;0.21;0.98;410.55;1.1;236.4;235.4;239.3;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059016E12;69.4;21.0;113.9;-56.0;28.7;24.0;7111.0;3508000.0;3.05441472E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7111.0;7090.0;1.7;1.8;1.6;1.18;1.21;0.26;0.98;410.5;1.1;236.3;235.4;239.3;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059017E12;68.7;21.0;112.0;-56.0;28.7;24.0;7049.0;3508000.0;3.05441504E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7049.0;7028.0;1.6;1.7;1.6;1.17;1.16;0.0;1.0;410.67;1.1;236.2;235.6;239.5;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059018E12;67.5;21.0;108.8;-56.0;28.7;24.0;7007.0;3508000.0;3.05441504E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;7007.0;6987.0;1.5;1.7;1.6;1.13;1.14;0.13;0.99;410.44;1.1;236.7;235.3;238.9;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059019E12;66.8;21.0;105.6;-56.0;28.7;24.0;6966.0;3508000.0;3.05441504E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6945.0;6924.0;1.5;1.6;1.6;1.13;1.11;0.0;1.0;410.32;1.1;236.1;235.3;239.3;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.4405902E12;66.2;21.0;103.1;-56.0;28.7;24.0;6904.0;3508000.0;3.05441536E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;19.8;6883.0;6883.0;1.5;1.7;1.6;1.13;1.14;0.13;0.99;410.44;1.1;236.3;235.4;239.2;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059021E12;65.5;21.0;99.9;-56.0;28.7;24.0;6841.0;3508000.0;3.05441536E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6841.0;6821.0;1.5;1.8;1.6;1.18;1.16;0.0;1.0;410.55;1.1;236.3;235.5;239.3;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059022E12;64.3;21.0;98.0;-56.0;28.0;24.0;6779.0;3508000.0;3.05441536E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6779.0;6779.0;1.5;1.7;1.6;1.14;1.14;0.0;1.0;410.09;1.1;236.3;235.1;238.9;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059023E12;63.6;21.0;95.4;-56.0;28.0;24.0;6738.0;3508000.0;3.05441568E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6738.0;6738.0;1.5;1.8;1.8;1.19;1.21;0.21;0.98;410.38;1.0;236.4;235.3;239.1;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059024E12;63.0;21.0;92.9;-56.0;28.0;24.0;6696.0;3508000.0;3.05441568E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6696.0;6696.0;2.0;3.1;2.7;1.85;1.85;0.0;1.0;410.21;1.1;236.6;235.0;238.9;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059025E12;62.4;21.0;91.0;-56.0;28.0;24.0;6655.0;3508000.0;3.05441568E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6655.0;6634.0;2.4;3.6;2.9;2.09;2.11;0.26;0.99;410.03;1.1;236.3;235.0;238.9;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059026E12;61.7;21.7;89.1;-56.0;27.4;24.0;6613.0;3508000.0;3.054416E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6613.0;6593.0;2.3;3.4;2.9;2.02;2.04;0.25;0.99;410.09;1.3;236.2;235.1;239.0;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059027E12;61.1;21.7;87.8;-56.0;27.4;24.0;6551.0;3508000.0;3.054416E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6551.0;6551.0;2.3;3.4;2.9;2.04;2.04;0.0;1.0;409.98;1.7;236.1;235.1;238.9;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059028E12;60.5;21.0;85.9;-56.0;27.4;24.0;6489.0;3508000.0;3.054416E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6510.0;6489.0;2.3;3.6;2.9;2.09;2.08;0.0;1.0;410.32;2.2;236.6;235.1;239.0;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059029E12;59.8;21.0;84.6;-56.0;26.8;24.0;6448.0;3508000.0;3.05441632E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;19.8;6448.0;6448.0;2.3;3.5;2.9;2.06;2.06;0.03;1.0;410.32;1.3;236.5;235.1;239.1;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.4405903E12;59.8;21.0;83.4;-56.0;26.8;24.0;6406.0;3508000.0;3.05441632E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;20.4;6406.0;6406.0;2.5;3.7;3.0;2.17;2.18;0.18;1.0;410.09;2.1;236.2;235.1;239.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059031E12;59.2;21.7;82.7;-56.0;26.8;24.0;6323.0;3508000.0;3.05441632E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;19.8;6344.0;6323.0;2.3;3.6;3.0;2.07;2.11;0.39;0.98;410.03;1.0;236.8;234.9;238.5;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059032E12;59.2;21.7;81.4;-56.0;26.8;24.0;6302.0;3508000.0;3.05441664E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;19.8;6261.0;6261.0;2.3;3.6;2.9;2.06;2.08;0.3;0.99;410.03;1.4;236.6;235.0;238.6;50.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059033E12;58.6;21.0;80.2;-56.0;26.8;2995.0;6220.0;3508000.0;3.05441664E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;19.8;6199.0;6199.0;2.3;3.5;3.0;2.07;2.08;0.25;0.99;410.44;1.2;236.9;235.2;238.8;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.44059034E12;57.9;21.0;78.9;-56.0;26.8;3690.0;6137.0;3508000.0;3.05441664E8;556358.0;1.31929272E8;3006800.0;1.28655936E8;258725.0;7912.0;0.0;19.8;6157.0;6137.0;2.3;3.6;2.9;2.07;2.08;0.25;0.99;410.55;1.6;237.0;235.3;238.8;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
